imdbId,tvdbId,tmdbId
tt5601210,172085,392784
tt3508918,,1243415
tt0173065,239966,366728
tt5298196,127696,437244
tt4902716,13056,369033
tt3517776,57103,425285
tt4708346,149474,376576
tt0126378,,263139
tt4621472,169419,394713
tt3201640,788,429415
tt2058670,270299,263043
tt7447114,330582,604655
tt7679696,,1206323
tt2711256,78540,364327
tt0016290,225407,613876
tt0101994,234122,440031
tt0280075,183722,367500
tt10713448,143999,618239
tt10489290,164616,612415
tt11013572,131902,613349
tt2140571,136205,616251
tt0218578,207912,389021
tt10652934,162164,616217
tt3877978,119547,369948
tt15085794,,857729
tt16024722,,849564
tt15520020,290113,879535
tt13998454,,853178
tt0275346,114442,440697
tt28523838,360668,1203653
tt30102179,352120,1214378
tt29615378,,1201548
tt30096240,351837,1214891
tt28511535,360880,1214074
tt31926053,,1205622
tt0387385,364291,1238981
tt14111328,,877291
tt26937210,354693,1204186
tt30330547,365519,1208695
tt22262516,,1208191
tt37044968,,1489247
tt0444427,262157,375325
tt37816112,,1526220
tt38721745,,1517101
tt15494894,,878543
tt35591633,373118,1266791
tt5152604,,1239550
tt0031173,25059,99920
tt0214736,244267,500078
tt0042439,204541,264588
tt1884380,196997,121876
tt0060336,117328,133290
tt4875216,,1090128
tt0024539,58006,105548
tt1759631,,1325459
tt0021946,145280,1140823
tt0093633,83919,99599
tt0453978,80609,136688
tt0062701,,410385
tt0013016,,944371
tt0380417,258698,409928
tt0016459,173965,494167
tt0173996,,92692
tt0045532,124980,406446
tt2264082,320488,137678
tt0385666,216827,123408
tt0093120,74837,122767
tt1758689,148547,117720
tt0305187,,1024315
tt1190132,299105,537122
tt0111348,113631,143195
tt0169263,,1225965
tt0065796,,1425058
tt0393797,,1340445
tt0343199,,1340476
tt0122576,98997,358172
tt1438524,50010,93605
tt0320734,268269,507885
tt0013922,,1322971
tt3737944,194116,417769
tt4987572,161266,356516
tt0308545,,863188
tt14787764,72988,478472
tt1413806,,1048138
tt3849370,151988,405075
tt4960576,103600,359934
tt6103292,223202,416730
tt6462506,39470,451957
tt5769054,282344,405354
tt6499752,131,500664
tt0190990,241764,557363
tt4167244,,1045739
tt0036804,191401,411992
tt0225842,246338,551740
tt6947630,,494971
tt7254808,21675,544501
tt6876488,177925,488151
tt0010157,,961720
tt9060058,300735,553117
tt7952920,22838,502173
tt0841111,,406404
tt10626534,,550552
tt7682382,12756,547539
tt8581872,28400,552114
tt0017442,190243,349697
tt4825520,,888363
tt0201498,243055,486261
tt0090226,,966894
tt0032120,168510,358051
tt11269026,336150,955971
tt15760296,347775,920059
tt0020787,,556683
tt21352686,348878,1000172
tt15257160,343447,862968
tt14465706,287591,948276
tt20424172,342229,967585
tt9066236,301208,556690
tt25377618,342942,1008614
tt0296190,,1245806
tt9688874,346975,893653
tt27789180,359369,1005972
tt7688426,29451,543104
tt18926098,343925,949716
tt5649786,,893647
tt29429728,365445,1241924
tt23747498,365111,1214871
tt30460694,,1243159
tt31122579,362642,1239288
tt31189868,355050,1242384
tt20216586,342638,960622
tt28743776,,1337831
tt1394249,,953264
tt7092846,,881901
tt7171442,359920,1242372
tt19722656,,1352065
tt29225659,,1362066
tt16679166,,871631
tt33044571,363179,1322273
tt33909860,,1325565
tt6435146,346957,863840
tt18264794,,991257
tt32598738,,1378332
tt0107826,234582,551122
tt13540260,341716,949564
tt36948837,371402,1319520
tt38589423,,1318855
tt8707750,,501454
tt0072336,95273,197401
tt0310596,,287785
tt0238347,,1678275
tt0107588,102831,194147
tt0301212,178786,374599
tt0010060,40833,151831
tt0002588,223678,293916
tt0201578,,190956
tt1592524,326065,363061
tt0342739,,289318
tt0046371,229366,375605
tt0131571,101992,155820
tt0115791,92447,66186
tt0155616,238395,663711
tt0214585,109563,191335
tt0225406,245142,669002
tt0366157,,1665416
tt0083237,221007,198499
tt0073232,,379202
tt0253593,,675646
tt0079692,,294287
tt0020366,125586,198930
tt0180160,240767,675165
tt0045171,53450,198614
tt8885524,96737,360857
tt0822836,,674830
tt2417650,15598,157058
tt0046923,,625314
tt0063043,125541,157280
tt2627146,62611,157072
tt0039225,,356409
tt1954577,,294293
tt0326140,184631,362359
tt0356889,,619208
tt2981714,190028,167762
tt0304034,253437,358417
tt0011274,,1590549
tt0443648,,373926
tt0151186,41855,374793
tt2166616,9839,158990
tt0021463,,374973
tt0323407,178695,360476
tt0355992,,1644739
tt0028479,116931,287898
tt0008110,,1605424
tt1977087,17974,172390
tt0194495,,1642838
tt0085177,232915,661475
tt0032044,84288,171344
tt0037279,171608,289391
tt0029673,70688,372776
tt3893620,63616,371507
tt3912214,37193,360022
tt0044607,42967,356338
tt0277441,,617961
tt0043485,,783252
tt0417750,106015,68398
tt0112657,209211,168277
tt0063777,190003,621787
tt1543297,,771419
tt0237890,247565,617150
tt1745955,177679,617544
tt0277846,,174088
tt5016996,54150,355425
tt0067412,68350,376477
tt2319456,148222,360188
tt3967458,,292819
tt0179537,,1659260
tt0109401,166313,363629
tt3961578,,287056
tt13006150,323390,685695
tt7369550,134195,663255
tt12020368,307852,616406
tt10077544,139384,679888
tt11681282,159714,680531
tt4152032,,628064
tt13384550,,784613
tt13131186,223156,798803
tt13415790,157718,800394
tt0459885,180356,287006
tt13524066,290264,802243
tt11897340,333192,782648
tt1874451,50556,172100
tt13323118,332033,800410
tt0021266,,1712675
tt8791968,152994,629501
tt0141818,,620862
tt12833358,356874,785202
tt0241520,,783917
tt0058592,108830,159404
tt0886485,188816,360332
tt10535536,172349,635898
tt35725827,,660698
tt38111150,371089,1579889
tt2170242,134949,370729
tt37845094,373167,1516614
tt33996862,,1588145
tt0186511,,370424
tt0273153,,1325626
tt0039132,97524,157962
tt0008634,53128,157903
tt0044395,229163,292779
tt0060947,,288567
tt0053839,113630,135065
tt0137849,171742,393471
tt0152245,,381300
tt0045743,43614,260033
tt0195173,,1339471
tt1977842,272111,287700
tt0456862,,625485
tt0082302,,1337577
tt0088451,,383903
tt2672070,217786,142882
tt1120908,,282553
tt0271347,169887,238479
tt0027375,97521,155533
tt1245468,,258589
tt0051610,229911,439280
tt0238946,196565,641815
tt1734417,111403,288164
tt6685034,187047,461407
tt2106671,105789,138574
tt0210773,54250,385120
tt0489958,264256,450516
tt2428818,179483,140321
tt0034592,210543,258795
tt1263795,163717,234502
tt0026727,226986,623453
tt0041704,217449,136239
tt0041856,50451,156017
tt0029806,58379,286235
tt0030328,,1281226
tt1225681,206344,442548
tt0308503,150891,155242
tt0202972,,1493578
tt1176914,,639050
tt1495902,280523,382135
tt0414430,,1555852
tt0067585,162966,251241
tt0385308,,383457
tt0191411,48794,345538
tt0108668,331466,168954
tt1310362,218260,152793
tt0321942,,632965
tt3271120,83976,253258
tt2853182,68881,252151
tt0093954,164570,340182
tt0039520,184208,385527
tt0099721,32916,166449
tt4460252,277223,341059
tt0088382,161105,255736
tt2354205,42145,151044
tt3403776,81855,259843
tt5245130,280930,387471
tt0067240,,252865
tt0087118,112185,167133
tt0045996,,285451
tt0998449,142067,286206
tt0154762,,1719624
tt0057421,112468,151614
tt0055274,,252921
tt1671547,41588,169721
tt0283019,251834,346471
tt31798290,,1541873
tt0013838,224949,622786
tt2235823,119326,256135
tt0051032,217396,135228
tt10883506,133060,622951
tt10682000,132299,624989
tt10332672,133113,630191
tt9289454,309638,634040
tt9815392,146018,621308
tt0075240,189420,380301
tt3596272,,287286
tt0197740,242646,285488
tt0019393,225995,635291
tt15531294,332576,929085
tt0206939,,380426
tt3012834,37467,286413
tt1197493,,1690728
tt0284911,92379,340825
tt11833408,341444,934641
tt17291716,336320,928270
tt4294052,7847,340382
tt13528122,353219,920024
tt0249460,248518,286060
tt0050663,,1284236
tt2623946,104618,282448
tt32641935,356551,1285427
tt1090219,,920087
tt31729770,,1286303
tt0006626,223946,339545
tt7988412,,892608
tt33305346,362623,1306293
tt34816978,,1301175
tt37542887,372418,1533843
tt15148442,,1309126
tt43374418,,1708484
tt0958069,,168558
tt0288093,124849,244851
tt0082022,39150,375356
tt0290192,199562,465176
tt1277142,217602,138611
tt1611048,,460907
tt0160115,175530,481318
tt0013538,224899,296443
tt0065055,188437,389188
tt0018697,56959,371721
tt0030585,227502,239887
tt0008775,117026,135275
tt0086549,171239,376827
tt9516312,,1408436
tt3001518,291345,464357
tt0091659,,246905
tt0209898,124862,255387
tt0157337,,464438
tt0060488,188175,244319
tt0261562,249776,292635
tt1308026,324901,247635
tt0025375,,250116
tt5289552,115387,453433
tt0145485,323780,469556
tt0120262,,385658
tt0044177,53931,285959
tt0287099,252114,386471
tt0055613,230312,249321
tt0241350,247797,439529
tt0253434,,372311
tt1202377,279788,373011
tt5455644,279974,374383
tt2577876,35649,253686
tt0122278,321385,445934
tt0277823,251317,244635
tt2481480,9612,243935
tt3338268,25671,248223
tt3452948,67023,249638
tt2133243,328735,247906
tt0141090,91407,247191
tt3402110,22035,290865
tt0236168,94309,364244
tt0050351,,288340
tt0054180,,445742
tt2435520,195893,294346
tt0017205,189502,294364
tt0861688,173379,374848
tt4574604,54202,369810
tt4926538,9187,369776
tt5290882,24590,373200
tt5254640,37234,374440
tt0219394,93359,254210
tt4788722,58292,381938
tt0188798,241555,468165
tt0448586,,1371466
tt3666210,38690,289180
tt3800520,54239,381918
tt6343068,49069,459908
tt5164432,536,449176
tt6194530,19193,453354
tt0252932,223350,380779
tt4714454,86312,469687
tt5034090,108612,379138
tt6241244,286075,450666
tt6263828,76085,447691
tt5082662,101816,447842
tt7189324,51834,467384
tt7698404,291621,467410
tt1279930,26419,248654
tt4686464,,1260364
tt3756224,,374222
tt0072399,156143,250188
tt0036310,326845,468637
tt0268135,,1338088
tt0019009,,293068
tt0039979,228702,453876
tt1998402,78218,246850
tt0123167,198698,463309
tt8589854,155218,614246
tt0014462,,1379307
tt0082826,232722,456033
tt10443360,,616441
tt0291884,66306,253611
tt28357408,,1360243
tt3134066,270116,253896
tt4794188,167597,376668
tt9429592,,1292297
tt14565242,,1252951
tt0073022,231864,443567
tt32277931,364110,1287819
tt27298988,366469,1260000
tt33481185,360610,1356661
tt29536384,357619,1275998
tt34621452,362438,1288599
tt2144006,217601,138598
tt33291282,,1339497
tt0352303,,1367484
tt6264914,155406,462393
tt1702436,75080,129182
tt35571526,,1477654
tt1562567,46056,100024
tt0193949,,257072
tt0085544,47621,136671
tt2375097,109079,269507
tt0450586,262448,279666
tt0070007,177659,133467
tt0095265,233676,271443
tt0191321,329666,444885
tt0160805,252764,464681
tt0221719,176445,471011
tt0466508,,458276
tt0078995,58393,260872
tt0286589,115911,457412
tt0056381,54298,397193
tt0090820,,599614
tt0039174,33463,266048
tt0242314,320599,442774
tt0106675,98799,259670
tt0250431,248601,450324
tt0872123,199122,256211
tt2285481,86136,101730
tt2519078,72145,268863
tt0273417,223371,271377
tt0393396,259497,461494
tt0823412,265758,456357
tt0032781,118899,99867
tt0226494,,444141
tt0052327,28992,130145
tt0063805,164532,317052
tt1612112,325527,307970
tt0432988,157505,132635
tt0261395,181311,98222
tt0036906,,267973
tt0298565,162865,247241
tt0295363,252853,393165
tt0328296,,616032
tt0131079,155022,131370
tt0076308,181638,270747
tt1445719,274013,307600
tt4996634,,1020614
tt0318758,,962986
tt0495693,320806,314195
tt1744588,,1302712
tt2414392,321779,238676
tt0139432,,318611
tt15164444,,461048
tt0190422,241720,272405
tt0028481,168152,266216
tt2792728,270779,270922
tt3907790,12320,315319
tt0040784,228763,446433
tt0090092,197774,270879
tt0149574,237904,307840
tt1151875,,972841
tt0182786,240912,613150
tt0383440,,1324060
tt5365080,103956,380963
tt2486490,135242,240905
tt0199460,,609216
tt5735464,27417,382220
tt0002801,223687,270745
tt3910814,32268,389630
tt5471566,,594644
tt5736696,6899,382597
tt0021385,175261,315800
tt0182760,189887,242738
tt5862312,3345,441701
tt0258310,330853,444710
tt0120896,121057,308759
tt5347472,63928,379344
tt4991026,118793,441600
tt0073027,180044,445813
tt10084190,154512,604169
tt4483562,,388207
tt0145114,,616135
tt0085120,232910,379416
tt0336641,204911,306922
tt9914254,189692,590169
tt10410036,199428,607519
tt10257496,184011,595993
tt0080027,232510,449405
tt0052177,120359,384562
tt0494721,264447,379682
tt0008333,224168,610677
tt0305238,254230,441205
tt9224104,307762,615656
tt0106935,234508,385674
tt14049156,,1307296
tt6316662,112711,443530
tt0114333,93793,271319
tt8427088,319057,613169
tt33246033,,1315379
tt15378102,358510,1319126
tt29279885,367727,1315138
tt11198146,,999308
tt35431236,365227,1313144
tt28100856,,1306337
tt1847549,215485,96241
tt3782874,107603,388663
tt0260814,199581,591216
tt0055991,78842,146996
tt0080477,120688,345492
tt0047449,28469,147905
tt0290137,117246,298621
tt0170001,240005,379668
tt0033523,109233,142977
tt3699762,,871035
tt1866931,30809,140054
tt0048594,229588,295409
tt0061528,,845001
tt0012132,,899191
tt0137023,236926,343762
tt17046528,,1442046
tt0437483,,838886
tt0314811,,804699
tt2580286,273221,300808
tt0243586,175077,341528
tt0400244,93184,381371
tt0226913,201965,143444
tt0064751,,830347
tt2411024,26718,138665
tt0059660,163244,139118
tt0234787,220426,189932
tt0444913,96635,301687
tt0049011,50417,148196
tt0086427,151833,88130
tt0253848,367013,325178
tt0022525,51428,327321
tt2245277,38634,295196
tt0104191,,923572
tt0290448,206658,301096
tt1468338,205426,197916
tt0460057,165267,386104
tt0202500,73791,383634
tt0251881,223443,327545
tt0347037,45886,189332
tt2062472,111671,384508
tt0297791,268200,329195
tt1579521,,1427290
tt11325246,,857476
tt1371081,155631,139704
tt0499539,,829747
tt0050674,217958,146637
tt3798522,273037,299280
tt0010452,,1475297
tt3797178,206368,295541
tt0091170,56814,328416
tt0004861,,1385782
tt4323536,39710,333346
tt3534842,12681,296626
tt4725928,,1452017
tt12452536,,883060
tt0269801,,844154
tt0210417,,834995
tt0019660,226037,304637
tt4154916,238,300681
tt0052332,,849897
tt6955920,,851179
tt0321553,109462,325641
tt0043375,,1209096
tt0037483,228417,300873
tt0007834,,892701
tt7741602,351618,839182
tt0134749,110785,142656
tt0010191,,1419073
tt0275930,,1215139
tt3902570,325199,335186
tt9346816,,914434
tt13793498,,901253
tt0401651,,1469350
tt2801268,220705,193294
tt3006472,268493,806690
tt0131469,236401,298051
tt13622130,159116,819024
tt15114612,318323,891222
tt15752640,,879895
tt13511518,330712,846864
tt1537041,,852144
tt6317762,345093,843889
tt15340808,337543,863539
tt21633118,,805340
tt0169215,87779,322991
tt0082566,232699,297036
tt1627028,,1225218
tt12735230,,1211654
tt4425230,93893,358593
tt0429483,,852178
tt30624784,358248,1228324
tt28350435,370916,1231624
tt17013888,,1245087
tt6583972,,835013
tt13164942,318437,854537
tt31314185,354129,1246030
tt27838098,,1230631
tt29415777,371167,1383698
tt33377390,,1447418
tt27736435,355563,1222792
tt0030798,48151,218330
tt0010952,224481,668888
tt0047894,100578,95197
tt0110254,,366628
tt0074996,232041,359675
tt0009444,,899140
tt0458232,,999676
tt0027082,,463944
tt0438531,150038,96501
tt0085481,326383,205716
tt0296970,268191,327551
tt0371530,107286,88293
tt8938678,116784,78954
tt0080851,95325,215863
tt0161373,68658,348946
tt1753670,215097,85937
tt0490802,264290,329092
tt0044734,53594,222773
tt0327078,,967326
tt0022794,56262,219743
tt0023236,86241,95560
tt0359395,207363,89250
tt0141832,237411,440109
tt0041355,186256,452616
tt1153098,367353,237967
tt0130590,174364,648418
tt3027424,324485,235580
tt0316299,,350190
tt0297216,253016,349206
tt0190842,,237732
tt0046208,53702,238694
tt0367208,257884,352158
tt0034348,228000,658560
tt0428009,,857791
tt2662218,148687,327266
tt4226196,278749,359556
tt1412528,5642,353569
tt0342945,,440148
tt0124695,,1399326
tt0191014,241771,441692
tt3186788,278758,359622
tt0122453,235694,649759
tt4034354,2730,347031
tt3303444,276095,329595
tt3810428,,325124
tt3889652,87729,445007
tt0143810,,972387
tt5831084,286118,451047
tt3263548,106101,324345
tt4843344,20196,348391
tt5480896,,437492
tt6594842,58854,448908
tt5482570,103350,447535
tt6770758,74582,451105
tt4306308,21433,325134
tt0198009,,96135
tt6503596,180603,441138
tt4253464,201719,350066
tt6217664,71165,441188
tt0051509,329865,325991
tt6423352,99526,443670
tt0327801,182328,440448
tt0438257,261791,450527
tt0218036,244555,233992
tt9495690,133133,649487
tt0022413,145290,324112
tt10243992,140600,643612
tt12140186,318073,667444
tt0031613,227635,349036
tt0081577,325916,443544
tt11394468,147556,653748
tt5632254,,1328651
tt14739932,353180,835358
tt12637548,,839207
tt12877032,223497,646371
tt15809312,,798047
tt0256703,249248,328887
tt9838980,172245,642154
tt10362566,330721,836225
tt14986270,,846535
tt19785346,,955651
tt12429066,351886,832953
tt9288822,245161,823766
tt20112600,350601,972433
tt6301140,152736,449883
tt10819076,313085,660594
tt4902260,86110,450975
tt19365890,,956477
tt15257818,355699,965037
tt1379642,,1317477
tt16426596,339540,964930
tt28444513,364052,1317583
tt2401842,19736,328070
tt29429860,363012,1311649
tt19434088,,976229
tt27329776,,1320812
tt0036841,51005,236945
tt1928262,192939,453099
tt10203762,317792,648224
tt28756343,,1319960
tt0052159,324460,240186
tt0033443,227876,688311
tt1605735,34688,70757
tt0169902,240426,538775
tt0312375,254414,503813
tt0050740,206935,241906
tt0033119,97852,333138
tt0181607,,502543
tt0007188,224021,558401
tt0097256,246197,229074
tt2229221,56296,226163
tt0203584,106993,167501
tt0007226,,1656433
tt0097651,95334,223176
tt1413568,,690096
tt1718182,122674,242293
tt0404843,,491120
tt1797422,294691,498390
tt0030039,93775,246488
tt0482512,263912,244234
tt0025194,53184,164399
tt1874824,373688,546359
tt0184388,206267,721499
tt1091766,,320263
tt1179443,,164572
tt1134817,79264,220004
tt0269041,250464,549113
tt0019129,225953,625184
tt0332348,255509,228951
tt0084280,193556,246545
tt3378266,269571,241555
tt1441366,222656,219220
tt0499426,,629852
tt0041969,188932,167820
tt0089687,116403,225713
tt0189781,324176,228392
tt1270096,77002,220386
tt0033685,227904,672416
tt7962676,174344,633736
tt1631835,317925,656430
tt0212050,,1643296
tt0012480,,1650312
tt0055882,230341,327506
tt5298586,54515,497095
tt0131530,43890,325905
tt1339332,275137,320905
tt5202266,310932,643497
tt0074687,55032,64548
tt0022798,226507,401572
tt0038875,228581,490866
tt0025386,173571,497122
tt4164040,31174,401909
tt0228429,246555,675200
tt0026923,323576,322563
tt3492944,322029,323730
tt0042434,178444,240585
tt0171185,239863,321281
tt4686844,1419,402897
tt1664640,72066,240931
tt5841964,64229,402898
tt4524676,86061,408296
tt1190687,203468,229876
tt0929792,,328421
tt0126136,321088,245601
tt9163266,63211,517423
tt7271808,321907,480338
tt8094252,19078,532869
tt7753296,,493691
tt7946836,10003,518764
tt2372245,308808,625735
tt8439750,23077,531916
tt4788736,363329,517769
tt8589792,27840,538368
tt0007669,224078,408892
tt8116256,183299,483402
tt7461300,21250,496915
tt0052580,328206,285502
tt6156990,282576,408857
tt10576542,327013,625545
tt9058654,147443,653664
tt11732324,172979,665779
tt0449164,222693,220088
tt11013850,171235,634811
tt11394338,143409,653747
tt0084437,183619,226745
tt6966866,64322,517180
tt10365870,176937,665429
tt0070119,102869,63175
tt6462958,332030,680860
tt0307623,323753,409749
tt6478538,27323,488262
tt28458699,,1661902
tt1483550,282215,403799
tt2801538,,254607
tt8327962,15930,527014
tt2833768,44974,324320
tt1051844,271941,291327
tt0045695,218265,152881
tt0493417,39478,156288
tt0076709,6811,48773
tt1160337,,490919
tt0046770,90622,83665
tt0070818,115262,262803
tt0040738,55756,146953
tt0297707,197592,284726
tt0295425,,148253
tt0243109,,365565
tt0075665,56960,377267
tt0038161,33443,138991
tt2591658,210848,260618
tt0257461,217746,142019
tt0014004,,488031
tt0330241,,265663
tt0005636,223848,489042
tt1048154,92802,488414
tt1445083,96540,261674
tt0098998,171260,148773
tt0083183,,147925
tt0237865,123880,261554
tt0175327,88487,261931
tt2561608,270407,265335
tt0061016,,786497
tt0113359,81341,228432
tt0033839,,141857
tt12256808,,803233
tt0045146,201881,261558
tt0087576,176066,362204
tt1070826,,786329
tt2770950,325456,367620
tt0179860,322411,368126
tt0277180,251244,266962
tt1495818,48419,259904
tt0017017,225551,516181
tt0286553,78375,155479
tt0316869,254390,497029
tt0044470,220784,194698
tt2516610,41636,259879
tt3694000,97900,373102
tt3782712,270412,265451
tt3575910,293384,485300
tt0280466,,813619
tt5273834,48869,367846
tt6447722,,381632
tt4714232,48880,371074
tt0036623,325289,179601
tt3099736,187956,178774
tt4517118,292424,475933
tt0054409,218175,150612
tt4429194,10649,375867
tt5348172,291048,461367
tt1320103,127077,214317
tt13745764,,461479
tt0774762,,796901
tt1313148,217836,143940
tt3302078,34303,365452
tt7521804,51842,474596
tt0025208,,496148
tt7286612,39205,473518
tt7549996,39679,491283
tt0100275,179321,467254
tt0019989,246059,487557
tt3869318,294536,497040
tt0223618,76060,143271
tt0014265,225025,470405
tt0188321,241498,378057
tt0460718,262946,494047
tt3380392,152834,266452
tt0060480,60235,212136
tt13694706,255028,779057
tt3513522,333124,795531
tt5959320,114625,412588
tt2032431,292016,470973
tt11725450,,791366
tt14199590,318320,811592
tt4552514,151443,491194
tt27678795,350483,967726
tt0373779,202916,407239
tt13782222,362888,774100
tt23804696,363935,1060046
tt7037712,,489162
tt29998414,363744,1421358
tt4764490,19363,462478
tt35679152,,1430630
tt34818200,,1483665
tt13132466,341712,1029988
tt35396529,364974,1417059
tt29736723,367838,1440185
tt22356366,,1059634
tt37844574,,1395162
tt38733682,,1517473
tt37595799,,1485681
tt31944539,,1470694
tt36981462,376130,1482938
tt36789083,,1484085
tt29434784,,1234640
tt0026417,25717,179066
tt0024418,78089,116671
tt0064874,322271,162421
tt0233985,218801,163387
tt0443171,121200,388121
tt0036698,219709,178935
tt2182241,28460,187448
tt0031172,,881682
tt2473746,74411,187680
tt0384803,112285,181425
tt0078041,52484,76256
tt0015840,56018,184473
tt2452800,281000,388596
tt0478198,,1188345
tt0298050,80020,185465
tt0355831,,869266
tt1248983,169824,185577
tt0278622,,391166
tt0280062,,747308
tt0044012,79009,174773
tt0023497,218728,161631
tt0095117,35212,148812
tt0296256,193062,393157
tt0065638,86581,148273
tt2776344,14056,184219
tt0178304,,729616
tt0095820,,923210
tt13710236,,877867
tt6278960,,912605
tt0011205,,1638593
tt0325964,116860,162361
tt3257550,63392,389427
tt0230904,177040,385906
tt0021119,122722,387894
tt0820896,,1492914
tt6812438,,1495228
tt1056117,,1164462
tt0066331,118810,149681
tt0232598,,1632825
tt0023896,55838,161217
tt1982097,,857876
tt0048632,104433,163364
tt0080129,55281,90967
tt0253087,,390588
tt0303893,,769763
tt5159352,128268,396048
tt4093700,108860,381027
tt0268381,144905,725496
tt0156932,,1511367
tt4386356,13042,384112
tt5463162,91,383498
tt0144526,,1195611
tt5092534,201940,395404
tt0452544,220269,187895
tt0470510,95612,380751
tt0361289,,917158
tt0013739,,763596
tt0014496,220155,186196
tt0237819,,738372
tt0241539,,383555
tt0037282,128315,391571
tt0278788,,757926
tt6684810,106328,387752
tt11513710,345499,756307
tt13638536,,924472
tt0314193,254073,390748
tt10837932,370355,763040
tt15340570,331963,900076
tt14412532,343721,874539
tt13421132,272449,860917
tt11379620,,893831
tt15085570,348135,870712
tt15121860,337433,915867
tt0121987,235649,376892
tt0478246,,1174741
tt14781026,342815,871547
tt15295912,338214,866462
tt12070656,,886005
tt15262634,343524,862970
tt28682462,,1166599
tt38074917,370209,1174635
tt14029160,,892547
tt2839108,,393086
tt0103226,,1163345
tt28101019,,1177157
tt0358648,122248,395899
tt1816705,,117015
tt0240833,162045,149712
tt28102367,,1176173
tt36831568,369516,1409196
tt35280261,,1624838
tt32097000,,1163613
tt36972754,,880067
tt15509506,371462,1503551
tt0843593,266065,371215
tt0026374,47940,184678
tt34883346,,1388608
tt18080324,,919602
tt2714910,281169,391107
tt1376213,4978,227707
tt0064662,53467,198667
tt0049492,190335,245294
tt0086621,114477,202515
tt0306634,210633,259353
tt0456369,262743,559141
tt0169869,240527,558990
tt0199480,242846,559309
tt0494488,242846,559309
tt0114009,,230326
tt0011457,,1525088
tt0048296,111942,209055
tt0032829,149983,232625
tt0418075,326344,256286
tt0235859,180592,539384
tt0168660,209745,255443
tt0095051,78582,254489
tt0026853,226998,315141
tt0207676,243695,229540
tt0049623,42554,257647
tt2194701,306910,607321
tt0032184,,254504
tt0258402,249443,307364
tt0258401,249443,307364
tt0295145,154182,230440
tt0027473,56432,245372
tt0042449,56189,204482
tt0246640,125180,199470
tt0431091,65519,235708
tt0206947,111125,260294
tt0155759,238412,309142
tt0021633,226356,229005
tt0262643,73079,259431
tt0169132,239643,538673
tt0283574,109325,258560
tt0032154,,234101
tt0073021,231863,520124
tt0184949,,518741
tt0347386,,206575
tt1319676,51376,313703
tt0231234,117063,232148
tt2350736,92474,246823
tt8110814,301504,559626
tt0189470,241638,560103
tt0231453,246888,307882
tt0047619,229492,553177
tt0320114,,248352
tt0048047,45927,259692
tt0065440,100275,252767
tt2137966,329138,151223
tt1534806,221266,201532
tt0087883,197581,256259
tt14338584,,1500219
tt3189026,87168,311162
tt0363994,,1515754
tt0236449,144245,200778
tt4814844,144245,200778
tt3717016,13171,309924
tt0018867,323458,253946
tt2914074,223277,195185
tt0171155,,538668
tt0022323,329893,313222
tt1893415,36657,234124
tt4205202,197864,271931
tt0024594,145387,253801
tt0023839,145355,310774
tt0272346,,312443
tt1207653,,1516072
tt1680052,120364,309361
tt3407634,48338,250290
tt5332470,298635,532603
tt1343077,65225,248714
tt0409895,210553,258845
tt6877562,25794,530156
tt0320292,,1490380
tt1451755,189183,237771
tt8299800,22505,551127
tt8400758,131090,535265
tt3997992,,1355900
tt0279238,367041,253805
tt0027655,,1331437
tt0019120,,1326456
tt0163638,239151,269096
tt10068544,118959,526429
tt27051301,,1319579
tt1286139,88538,250869
tt3848600,19848,536566
tt33057646,365827,1341012
tt31414944,361180,1000844
tt0222691,244945,548502
tt0333776,,1318483
tt0245029,248151,250782
tt35289115,,1308623
tt32888226,374627,1315657
tt36985837,359187,1327872
tt38351500,375469,1503896
tt37096242,375078,1535951
tt37661864,,1517202
tt12421658,,980434
tt36070089,,1500220
tt0048038,181451,174065
tt0104615,95484,296799
tt2779664,111524,179349
tt0289388,,1205238
tt0382520,110425,190390
tt0210834,200446,120020
tt0089184,214996,84013
tt0100426,89776,288714
tt0087708,185410,150399
tt0033380,,378147
tt0053667,230110,288347
tt0055879,144919,282899
tt0016175,,1596141
tt0092293,184016,373989
tt0095354,50720,191229
tt2614022,,208086
tt0103982,81411,107254
tt2626926,90418,160171
tt0031139,,289201
tt0258482,338755,198262
tt0268220,,307514
tt0039292,53500,205946
tt0193043,,917310
tt2064816,165416,171767
tt0042599,54203,370620
tt1151808,272062,287007
tt0443219,,1107655
tt0047180,209369,191428
tt0458238,180009,299214
tt0102846,115049,161417
tt0030834,47473,115915
tt1453262,,198065
tt0184986,241145,378586
tt0088314,,374692
tt0040620,84755,116259
tt0051854,,890552
tt1207712,,1111841
tt1161431,,1171636
tt2852446,170799,186998
tt0246839,208964,166229
tt3400194,,1642316
tt0359750,75644,137455
tt0924248,198383,137271
tt8040332,,1427534
tt2332801,149128,164580
tt2956858,158676,198132
tt0175006,,836522
tt1506459,26647,106238
tt0017399,145200,191074
tt0020549,124523,296607
tt3675748,17788,283127
tt2447842,157876,287719
tt3892618,51254,285743
tt2389162,44981,287950
tt6159026,95611,377579
tt0020956,188996,295846
tt4213806,12951,364615
tt0328803,,1661148
tt4545630,152881,371811
tt4807908,51568,378491
tt0036014,228223,291615
tt0035053,228086,286849
tt5448132,280467,381492
tt3222818,280433,381161
tt4044464,12030,376004
tt0141270,81058,159411
tt0192311,241971,285445
tt0304615,253472,279246
tt0157747,,1400876
tt0019708,,836148
